(110.0, 50.0)
(1010.0, 530.0)
(460.0, 440.0)
(1030.0, 130.0)
(1150.0, 280.0)
(1020.0, 510.0)
(1050.0, 420.0)
(1000.0, 460.0)
(1060.0, 470.0)
(710.0, 560.0)
(210.0, 410.0)
(850.0, 540.0)
(180.0, 160.0)
(1120.0, 440.0)
(1060.0, 370.0)
(1200.0, 220.0)
(950.0, 460.0)
(960.0, 310.0)
(1080.0, 370.0)
(250.0, 170.0)
(960.0, 370.0)
(110.0, 220.0)
(730.0, 150.0)
(680.0, 520.0)
(1080.0, 530.0)
(1140.0, 220.0)
(380.0, 110.0)
(1000.0, 150.0)
(820.0, 470.0)
(1090.0, 670.0)
